"ST_CASE","COUNTY","CITY","DAY","MONTH","YEAR","DAY_WEEK","HOUR","MINUTE","LATITUDE","LONGITUD","WEATHER","FATALS","DRUNK_DR"
20050,20,130,14,10,2015,4,14,22,61.30629167,-149.46466667,2,1,0
20051,20,130,27,10,2015,3,9,45,61.21755556,-149.88319167,10,1,0
20052,170,2790,19,11,2015,5,9,12,61.58206389,-149.62067778,4,1,0
20053,20,130,25,11,2015,4,18,54,61.45058889,-149.37486944,10,1,1
20054,170,2823,28,11,2015,7,9,25,62.00349167,-150.055225,10,1,0
20055,170,2790,1,12,2015,3,20,55,61.57465833,-149.65320278,1,3,0
20057,90,810,22,12,2015,3,17,23,64.96815833,-147.58135,1,1,0
20058,20,130,24,12,2015,5,17,6,61.19543056,-149.86796667,1,1,0
20059,50,270,14,11,2015,7,18,50,60.80501389,-161.80460556,4,1,0
20060,122,1240,29,12,2015,3,21,23,60.52371111,-151.20738056,10,1,1
40003,13,190,3,1,2015,7,14,11,33.32161667,-111.69039722,1,1,0
40004,19,295,4,1,2015,1,21,17,32.35693333,-111.088125,1,1,1
40005,19,530,5,1,2015,2,6,55,32.20686111,-110.92669722,1,1,0
40008,19,530,9,1,2015,6,19,0,32.30886389,-110.84507222,1,1,0
40009,19,355,10,1,2015,7,5,58,32.36751944,-110.96919167,1,1,1
40010,21,160,11,1,2015,1,6,24,32.83540556,-111.56766944,1,2,0
40011,19,530,11,1,2015,1,7,17,32.19159722,-110.95637222,10,1,1
40013,21,70,14,1,2015,4,8,12,32.86488333,-111.77431944,5,2,0
40014,23,392,14,1,2015,4,14,7,31.49603889,-110.97918889,1,1,0
40015,13,370,14,1,2015,4,15,59,33.46242778,-112.16312222,1,1,0
40016,9,410,14,1,2015,4,19,9,32.83487222,-109.72120556,1,1,0
40017,19,530,16,1,2015,6,13,51,32.11895556,-110.77268056,1,1,0
40018,25,386,16,1,2015,6,16,57,34.52975,-112.47558333,1,1,0
40019,13,60,17,1,2015,7,15,42,33.40638889,-112.62551389,1,1,0
40022,13,190,24,1,2015,7,4,12,33.37485278,-111.78987778,1,1,1
40023,7,365,24,1,2015,7,11,40,34.24189722,-111.32293056,1,1,0
40024,13,370,25,1,2015,1,1,2,33.72876944,-112.12066389,1,1,1
40025,13,370,26,1,2015,2,0,10,33.48002222,-112.15165,1,1,1
40026,13,370,27,1,2015,3,1,4,33.51376111,-112.11225,10,1,1
40028,19,530,28,1,2015,4,14,27,32.26570556,-110.75954444,1,1,1
40032,19,530,31,1,2015,7,18,56,32.20677222,-110.977275,2,1,0
40036,13,490,8,1,2015,5,15,57,33.401925,-111.89095833,1,1,0
40037,21,405,9,1,2015,6,0,42,33.06676944,-111.67786944,1,1,1
40038,21,110,9,1,2015,6,7,8,33.00270556,-111.50656111,10,1,0
40039,13,290,9,1,2015,6,23,40,33.39396111,-111.68465556,1,1,2
40041,21,297,12,1,2015,2,8,30,33.05573889,-111.97143889,10,1,1
40042,13,420,14,1,2015,4,22,3,33.63455556,-111.89094167,1,1,1
40043,13,190,15,1,2015,5,9,2,33.30672222,-111.74391944,1,1,0
40045,13,370,24,1,2015,7,19,3,33.46226111,-112.05221389,1,1,0
40050,21,405,11,1,2015,1,20,36,33.11103889,-111.71941389,2,1,0
40051,13,80,23,1,2015,6,23,13,33.27313889,-111.83276667,10,1,1
40052,13,339,24,1,2015,7,21,56,33.53135556,-111.93349722,1,1,1
40053,13,370,26,1,2015,2,16,35,33.64519167,-112.09973889,1,1,0
40054,13,370,31,1,2015,7,17,7,33.64043889,-112.05333333,10,1,0
40055,13,370,8,1,2015,5,20,2,33.62526111,-112.13365556,1,1,1
40058,13,370,11,1,2015,1,0,12,33.35005556,-112.16918056,1,1,0
40059,13,80,14,1,2015,4,21,22,33.23817778,-111.87608333,1,1,0
40060,13,370,17,1,2015,7,2,27,33.7914,-112.11754722,1,1,1
40061,13,200,19,1,2015,2,18,33,33.56755278,-112.171275,1,1,1
40067,19,530,5,2,2015,5,9,25,32.13388889,-111.00028611,1,1,0
40071,7,300,7,2,2015,7,9,11,33.40165,-110.864175,1,1,0
40072,15,268,7,2,2015,7,20,46,34.50204444,-114.36118611,1,1,0
40073,5,336,9,2,2015,2,11,25,36.90709444,-111.47510556,1,1,1
40074,19,530,11,2,2015,4,20,39,32.20532778,-110.84086111,1,1,0
40075,3,580,12,2,2015,5,18,30,32.26615833,-109.84388889,1,1,0
40077,19,530,13,2,2015,6,16,49,32.22910833,-110.77753889,1,1,0
40080,13,420,15,2,2015,1,21,5,33.38550556,-111.92934444,1,1,0
40082,13,368,16,2,2015,2,23,16,33.55221944,-112.22958056,1,1,0
40083,19,530,17,2,2015,3,6,30,32.22111667,-110.84110556,1,1,0
40084,13,420,18,2,2015,4,11,44,33.58236944,-111.89173056,1,1,0
40085,19,295,18,2,2015,4,15,46,32.38824722,-111.117275,1,1,0
40086,13,190,19,2,2015,5,19,46,33.320925,-111.78990556,1,1,0
40087,13,80,20,2,2015,6,9,36,33.28707778,-111.87637778,1,1,0
40088,19,530,20,2,2015,6,15,23,32.06288611,-110.77552222,1,3,0
40089,13,370,20,2,2015,6,16,1,33.66513333,-112.11328611,10,1,0
40090,19,530,20,2,2015,6,18,37,32.20629722,-110.79502222,1,1,1
40091,19,530,22,2,2015,1,17,30,32.13417222,-110.93712222,1,1,1
40092,13,290,24,2,2015,3,7,1,33.38658333,-111.73482778,10,1,0
40093,21,110,25,2,2015,4,9,47,33.00251111,-111.54119167,1,1,0
40096,13,370,30,1,2015,6,7,6,33.48049167,-112.13436667,2,1,0
40099,13,290,24,2,2015,3,10,36,33.32549444,-111.67696944,1,1,0
40100,21,180,19,2,2015,5,20,39,33.05593889,-111.38678889,1,1,0
40103,13,200,4,2,2015,4,17,19,33.5086,-112.26290556,1,1,0
40105,13,370,5,2,2015,5,8,19,33.64049722,-112.04196111,1,2,0
40106,13,370,6,2,2015,6,20,10,33.46601389,-112.14330556,1,1,0
40108,13,370,7,2,2015,7,18,24,33.59788333,-112.12966389,1,1,0
40111,13,370,8,2,2015,1,12,11,33.52400833,-112.09116111,1,1,0
40112,13,200,8,2,2015,1,22,5,33.581675,-112.20284444,1,1,0
40117,13,370,15,2,2015,1,1,26,33.46276111,-112.07373611,1,1,1
40118,13,370,15,2,2015,1,20,46,33.61085,-112.11730833,1,1,1
40124,13,80,23,2,2015,2,9,55,33.21916111,-111.78424167,1,1,0
40125,13,370,23,2,2015,2,10,26,33.46596667,-112.13361111,10,1,0
40126,13,200,24,2,2015,3,1,25,33.56151111,-112.21239444,1,1,1
40127,13,370,27,2,2015,6,7,10,33.69831667,-112.09997222,1,1,0
40128,13,370,28,2,2015,7,1,22,33.49081667,-112.11706389,1,1,1
40129,13,370,28,2,2015,7,18,29,33.46996111,-112.03024444,1,1,0
40131,13,370,2,3,2015,2,17,12,33.48324167,-112.16281111,10,1,0
40133,13,420,3,3,2015,3,16,0,33.63268889,-111.90853056,1,1,0
40134,13,420,4,3,2015,4,8,48,33.50978889,-111.926,1,1,0
40135,13,420,4,3,2015,4,23,59,33.50223333,-111.88793333,1,1,1
40136,13,510,5,3,2015,5,5,16,33.44585556,-112.27238611,1,1,0
40138,13,490,5,3,2015,5,19,18,33.34917222,-111.97095833,1,2,1
40139,13,370,5,3,2015,5,21,53,33.44134722,-112.10006389,1,1,0
40140,1,150,6,3,2015,6,1,55,34.09679444,-109.32019167,1,1,1
40142,15,178,9,3,2015,2,18,50,35.01790833,-114.59799444,1,1,0
40143,13,370,9,3,2015,2,20,31,33.58696944,-112.15143611,1,1,0
40149,19,530,12,3,2015,5,20,51,32.23276944,-110.84090556,1,1,0
40151,13,368,14,3,2015,7,2,48,33.55215556,-112.23203333,1,1,1
40152,21,70,15,3,2015,1,10,51,32.87772778,-111.75068889,1,1,0
40153,13,370,15,3,2015,1,17,26,33.31195,-112.02388889,1,1,1
40155,13,370,16,3,2015,2,6,49,33.49500278,-112.10210556,1,1,0
40156,13,290,16,3,2015,2,17,59,33.45186667,-111.70591667,1,1,1
40160,15,59,17,3,2015,3,15,45,35.08808889,-114.546325,1,1,1
40163,13,370,18,3,2015,4,17,11,33.65500556,-112.0354,10,1,0
40164,19,530,20,3,2015,6,21,29,32.09513333,-110.85795278,1,1,1
40165,19,530,22,3,2015,1,11,20,32.19582778,-110.78981667,1,1,0
40166,5,170,22,3,2015,1,15,7,35.17194167,-111.66373611,1,1,1
40167,19,530,22,3,2015,1,20,16,32.22289722,-110.92670278,10,1,1
40170,19,530,26,3,2015,5,21,2,32.12263333,-110.87069167,1,1,0
40171,13,490,26,3,2015,5,23,22,33.41493333,-111.93828056,1,1,1
40172,13,420,28,3,2015,7,13,15,33.61387222,-111.86836667,1,2,0
40173,13,370,29,3,2015,1,2,48,33.34836944,-112.16909722,1,1,1
40176,21,22,29,3,2015,1,18,1,33.41511111,-111.52879167,1,1,0
40177,19,530,30,3,2015,2,11,53,32.14911111,-110.98505833,1,1,0
40178,21,110,30,3,2015,2,16,55,32.97769167,-111.51715833,1,1,1
40179,13,290,20,1,2015,3,14,12,33.38043333,-111.82597222,1,1,0
40180,13,290,25,1,2015,1,18,44,33.41549167,-111.71425556,1,1,0
40181,19,530,3,3,2015,3,12,7,32.162625,-110.98376389,1,1,0
40183,13,490,27,3,2015,6,1,52,33.38764167,-111.96110556,10,1,1
40184,19,530,31,3,2015,3,16,12,32.25553889,-110.99706944,1,1,0
40187,13,200,9,3,2015,2,8,32,33.56750278,-112.17763056,1,1,0
40189,25,386,26,3,2015,5,22,7,34.57850833,-112.49861944,1,1,1
40193,13,370,14,3,2015,7,17,50,33.58628333,-111.977825,1,1,0
40194,13,370,20,3,2015,6,17,53,33.495025,-112.02160278,1,1,1
40195,13,370,4,3,2015,4,18,18,33.71225556,-112.19753333,1,1,1
40199,13,200,11,3,2015,4,12,27,33.66038889,-112.23280278,1,1,1
40202,13,370,15,3,2015,1,22,16,33.50095833,-112.25505833,1,3,1
40204,13,370,16,3,2015,2,13,20,33.39955833,-112.07095556,1,1,0
40205,13,200,19,3,2015,5,1,49,33.65291389,-112.20304444,2,1,2
40208,13,370,31,3,2015,3,13,41,33.64048333,-112.15168333,1,1,0
40209,12,387,14,3,2015,7,17,30,33.65529722,-114.25772778,1,1,0
40212,13,370,1,4,2015,4,19,20,33.49725278,-112.11704444,1,1,0
40213,13,60,2,4,2015,5,10,15,33.40955833,-112.62586667,1,1,0
40214,21,70,3,4,2015,6,5,57,32.89616944,-111.65359444,1,1,0
40217,21,70,4,4,2015,7,1,51,32.85524722,-111.68735833,1,1,1
40218,19,530,5,4,2015,1,12,45,32.28990556,-110.96108056,1,1,0
40219,13,190,5,4,2015,1,14,52,33.25029167,-111.72067778,1,1,0
40220,15,268,5,4,2015,1,18,17,34.47005,-114.35227778,1,1,1
40222,23,330,7,4,2015,3,12,32,31.35364722,-110.92813889,1,1,0
40223,13,30,7,4,2015,3,19,37,33.47445833,-112.28991111,1,1,0
40224,13,490,9,4,2015,5,16,50,33.385625,-111.89335833,1,1,0
40225,21,22,10,4,2015,6,13,14,33.45134167,-111.57351944,1,1,0
40227,13,290,11,4,2015,7,9,54,33.40763889,-111.85670278,1,1,0
40230,13,190,11,4,2015,7,21,0,33.26816111,-111.69481944,1,2,1
40234,13,368,18,4,2015,7,6,16,33.610325,-112.22005556,1,1,1
40235,25,373,18,4,2015,7,22,28,34.56224167,-112.26010833,1,1,1
40236,19,530,20,4,2015,2,1,28,32.18632778,-110.83239444,1,1,1
40237,19,530,20,4,2015,2,8,38,32.19944722,-110.99040556,1,1,0
40238,13,490,21,4,2015,3,11,9,33.42244444,-111.90910556,1,1,0
40241,19,530,22,4,2015,4,8,13,32.27925278,-110.98251389,1,1,0
40243,19,530,25,4,2015,7,3,40,32.16295833,-110.99695556,1,1,0
40245,19,530,28,4,2015,3,23,9,32.19065556,-110.90361944,1,1,1
40246,19,530,30,4,2015,5,22,55,32.17787778,-110.95665556,1,1,1
40249,5,170,16,4,2015,5,14,5,35.17146944,-111.65183056,10,1,0
40252,5,170,29,4,2015,4,20,33,35.20765833,-111.61346389,1,1,0
40262,13,370,16,4,2015,5,19,56,33.37748611,-112.17845278,1,1,0
40263,17,565,18,4,2015,7,19,34,33.82822778,-109.97204444,1,1,0
40265,13,370,19,4,2015,1,6,7,33.37772222,-112.11714444,1,1,0
40266,13,200,19,4,2015,1,23,26,33.53116944,-112.16131667,1,1,1
40269,13,370,24,4,2015,6,15,21,33.38475833,-112.16836667,1,1,1
40270,13,370,24,4,2015,6,16,18,33.42266667,-112.19539167,1,1,0
40271,13,370,25,4,2015,7,1,5,33.58204722,-112.09963333,1,1,0
40272,13,370,25,4,2015,7,7,48,33.4823,-112.11854722,1,1,0
40276,13,370,1,5,2015,6,7,11,33.46298611,-112.17383056,1,1,0
40277,21,22,1,5,2015,6,20,12,33.422325,-111.55770556,1,1,0
40278,19,530,2,5,2015,7,8,17,32.22160556,-110.88303889,1,1,0
40280,13,190,6,5,2015,4,22,15,33.29643889,-111.74060556,1,1,0
40283,13,490,9,5,2015,7,23,5,33.38673889,-111.89125278,1,1,1
40284,13,420,11,5,2015,2,2,52,33.480375,-111.90664722,1,1,0
40286,13,30,12,5,2015,3,14,17,33.46373611,-112.34088056,1,1,0
40287,13,420,13,5,2015,4,1,20,33.62005278,-111.90923611,1,1,1
40288,13,80,13,5,2015,4,22,3,33.32073889,-111.82402222,1,1,0
40290,27,620,15,5,2015,6,18,37,32.65898889,-114.58118889,2,1,0
40292,23,330,16,5,2015,7,11,9,31.35632778,-110.91739167,1,2,0
40294,13,190,18,5,2015,2,11,26,33.30716667,-111.68669444,1,1,0
40296,13,368,18,5,2015,2,21,18,33.58144167,-112.21756389,1,1,1
40297,13,60,19,5,2015,3,20,8,33.45695,-112.51905278,1,1,1
40299,13,290,22,5,2015,6,13,23,33.44925833,-111.85071389,10,1,0
40303,13,370,25,5,2015,2,17,0,33.47826389,-112.06072222,1,1,0
40304,13,490,26,5,2015,3,0,46,33.41811389,-111.89111667,1,1,0
40305,13,290,26,5,2015,3,13,47,33.46545833,-111.78678611,1,1,1
40307,19,530,29,5,2015,6,21,49,32.20601389,-110.87508889,1,1,0
40308,19,295,30,5,2015,7,1,36,32.38767222,-111.0964,1,1,1
40310,17,232,31,5,2015,1,15,15,34.43212222,-110.58994722,10,2,0
40311,13,370,3,5,2015,1,21,14,33.49771667,-112.20322222,1,2,1
40314,13,190,22,5,2015,6,0,47,33.35016667,-111.75560833,1,1,0
40317,13,290,26,5,2015,3,9,47,33.40756389,-111.71917778,1,1,0
40318,13,486,8,5,2015,6,15,6,33.65019444,-112.38046667,1,1,0
40321,13,200,10,3,2015,3,3,30,33.62023611,-112.16842778,1,1,0
40325,13,370,2,5,2015,7,19,34,33.74828611,-111.99510278,1,1,1
40326,13,486,6,5,2015,4,3,1,33.59517222,-112.43504444,1,1,1
40327,13,370,7,5,2015,5,22,15,33.41047778,-112.06458889,1,1,0
40330,13,370,9,5,2015,7,11,1,33.77015833,-111.98165,1,1,1
40331,13,80,13,5,2015,4,8,45,33.35416667,-111.85910278,1,1,0
40332,13,486,13,5,2015,4,16,20,33.637675,-112.32480278,1,1,0
40333,13,200,13,5,2015,4,4,44,33.61074444,-112.18330278,1,1,0
40334,13,370,13,5,2015,4,7,14,33.53835278,-112.07375278,1,1,0
40335,13,370,13,5,2015,4,13,14,33.69930833,-112.02576111,1,1,0
40339,13,370,14,5,2015,5,20,15,33.68524167,-112.13175278,1,2,1
40340,7,210,15,5,2015,6,22,30,33.37921111,-110.74836389,10,1,1
40341,13,370,15,5,2015,6,8,53,33.48052222,-112.18639722,10,1,1
40343,3,130,16,5,2015,7,4,36,31.35659444,-109.52842222,1,1,1
40344,13,200,17,5,2015,1,11,1,33.52320556,-112.23406389,1,2,0
40345,13,370,17,5,2015,1,20,50,33.470925,-112.0651,1,1,0
40346,5,170,23,5,2015,7,2,53,35.18169444,-111.65269444,1,1,1
40351,13,370,29,5,2015,6,16,25,33.48778611,-112.01727778,1,1,0
40354,13,290,1,6,2015,2,15,13,33.39332778,-111.82033333,1,1,0
40355,13,290,2,6,2015,3,11,27,33.41562222,-111.70176667,1,1,0
40358,13,370,4,6,2015,5,1,53,33.50956111,-112.10508056,1,1,0
40360,13,370,6,6,2015,7,4,46,33.46195,-112.09425,10,1,0
40364,5,428,7,6,2015,1,13,4,34.86684444,-111.76782778,1,3,0
40365,21,22,7,6,2015,1,16,10,33.39336111,-111.57818056,1,1,0
40367,25,386,7,6,2015,1,17,59,34.58524444,-112.42440278,1,1,0
40370,13,420,8,6,2015,2,7,5,33.58212222,-111.932525,1,1,0
40371,25,373,8,6,2015,2,21,46,34.59624444,-112.32625278,1,1,0
40372,17,610,9,6,2015,3,18,12,35.03946667,-110.73683611,1,1,0
40373,5,590,11,6,2015,5,10,54,35.26191944,-112.15458611,10,1,0
40377,17,430,13,6,2015,7,9,0,34.488275,-110.08223333,1,1,0
40379,17,240,18,6,2015,5,11,9,34.89013056,-110.16246944,1,1,0
40380,13,370,18,6,2015,5,14,48,33.45127222,-112.22117778,1,1,0
40381,19,530,19,6,2015,6,13,38,32.289925,-110.97831389,1,1,0
40383,13,370,21,6,2015,1,1,35,33.37581944,-112.16845278,1,1,0
40384,13,490,22,6,2015,2,7,7,33.43614167,-111.91248611,1,1,0
40385,19,530,22,6,2015,2,15,20,32.27944722,-110.95030278,1,1,0
40387,13,370,24,6,2015,4,6,47,33.6404,-112.06368889,1,1,0
40390,9,410,27,6,2015,7,6,37,32.81088333,-109.72306944,1,1,1
40392,17,240,27,6,2015,7,21,49,34.92505278,-110.13603056,10,3,0
40394,13,220,29,6,2015,2,10,14,33.435325,-112.35824444,1,1,0
40395,25,329,29,6,2015,2,18,50,34.77456111,-111.763625,10,1,1
40396,3,431,30,6,2015,3,11,21,31.55461667,-110.27760833,1,1,0
40398,13,370,1,6,2015,2,16,58,33.64753333,-112.06557222,1,1,0
40400,13,200,4,6,2015,5,0,39,33.53279167,-112.35817222,1,1,0
40401,13,370,4,6,2015,5,1,52,33.74040556,-112.10725278,1,1,1
40404,13,370,7,6,2015,1,20,39,33.5553,-112.134275,1,1,0
40405,13,490,8,6,2015,2,14,11,33.42187778,-111.97809722,1,1,0
40413,13,370,19,6,2015,6,15,59,33.65461944,-112.152,1,1,0
40415,13,370,20,6,2015,7,20,46,33.49469167,-112.04895556,1,1,0
40417,13,370,25,6,2015,5,22,16,33.497975,-112.13801944,1,1,0
40418,13,420,26,6,2015,6,21,25,33.45135833,-111.87502222,1,1,1
40419,13,290,26,6,2015,6,20,38,33.415175,-111.58763611,10,1,0
40420,13,370,27,6,2015,7,20,15,33.51331389,-112.07373333,1,1,0
40421,13,370,27,6,2015,7,22,57,33.46591944,-112.19532778,1,1,1
40422,13,370,28,6,2015,1,11,14,33.40672222,-112.04721111,1,2,0
40426,19,530,1,7,2015,4,21,9,32.20683333,-110.96515278,1,1,0
40428,13,60,5,7,2015,1,5,14,33.44660833,-112.55001667,1,1,0
40429,15,59,5,7,2015,1,7,55,35.07634444,-114.59320556,1,1,0
40432,15,268,8,7,2015,4,10,39,34.47561389,-114.26638889,1,1,0
40434,13,290,10,7,2015,6,13,7,33.43415278,-111.88417778,1,1,0
40436,19,530,11,7,2015,7,9,48,32.22149444,-110.90969444,1,1,0
40438,13,370,12,7,2015,1,20,22,33.46159444,-112.0975,1,1,1
40439,19,530,15,7,2015,4,1,17,32.20699722,-110.92021944,10,1,1
40442,19,530,22,7,2015,4,20,7,32.20676389,-110.97744167,10,1,0
40443,27,620,24,7,2015,6,23,36,32.70114444,-114.60738056,1,1,1
40444,25,373,25,7,2015,7,5,45,34.56490833,-112.25845833,1,1,0
40445,13,370,26,7,2015,1,15,17,33.46173333,-112.05610556,10,3,0
40446,13,368,26,7,2015,1,15,48,33.825175,-112.25852778,1,1,0
40447,19,530,27,7,2015,2,1,50,32.22821667,-110.927375,1,3,1
40448,13,370,27,7,2015,2,6,7,33.74118611,-112.12359167,1,2,0
40449,13,368,28,7,2015,3,15,22,33.55278611,-112.23781667,1,1,1
40451,13,486,28,7,2015,3,23,15,33.58241111,-112.41793333,10,1,1
40452,15,178,29,7,2015,4,17,5,34.99335278,-114.59801389,10,1,0
40454,13,370,31,7,2015,6,2,13,33.463125,-112.13151389,1,1,1
40457,21,110,19,6,2015,6,13,16,33.00276389,-111.48816111,1,1,0
40458,13,420,3,7,2015,6,10,47,33.45920833,-111.90890833,10,1,0
40462,13,370,8,7,2015,4,18,29,33.4803,-112.07390556,1,1,0
40466,25,423,23,7,2015,5,4,36,35.355225,-112.96943889,1,1,0
40467,17,240,25,7,2015,7,1,56,34.94777222,-110.120825,1,2,1
40473,13,370,5,7,2015,1,3,48,33.50539167,-112.16880556,1,1,0
40479,13,370,20,7,2015,2,23,56,33.58192778,-112.14958889,1,1,0
40483,13,370,25,7,2015,7,11,26,33.53854722,-112.1231,1,1,0
40492,13,200,16,7,2015,5,20,17,33.52330833,-112.20301667,1,1,0
40493,13,420,21,5,2015,5,12,40,33.51160556,-111.91741944,1,1,0
40496,19,530,13,7,2015,2,7,56,32.23783333,-110.98436944,1,1,0
40497,13,370,1,8,2015,7,2,39,33.63768056,-112.12493611,1,1,1
40499,27,620,1,8,2015,7,23,45,32.67516389,-114.52154444,1,2,0
40500,13,420,3,8,2015,2,21,45,33.46588889,-111.9,1,1,0
40501,13,370,3,8,2015,2,22,4,33.42881944,-112.05997778,1,1,0
40502,13,368,3,8,2015,2,22,13,33.58933611,-112.24621111,1,1,0
40503,13,368,4,8,2015,3,20,41,33.58287222,-112.22026389,1,1,0
40504,13,370,5,8,2015,4,15,24,33.59638889,-112.13396667,1,1,0
40505,13,370,6,8,2015,5,5,20,33.46205556,-112.06535,1,1,0
40507,13,370,7,8,2015,6,20,6,33.67285556,-112.02466111,10,1,0
40511,13,290,11,8,2015,3,12,30,33.451875,-111.70150833,1,1,0
40515,13,190,13,8,2015,5,12,2,33.37926389,-111.72240278,1,1,0
40517,13,370,15,8,2015,7,4,59,33.48324444,-112.26402778,1,1,0
40518,13,290,16,8,2015,1,3,18,33.38875556,-111.69393611,1,1,1
40519,13,368,16,8,2015,1,16,11,33.55244444,-112.22030833,1,2,0
40521,13,370,17,8,2015,2,9,57,33.62619444,-111.96904167,1,1,0
40523,12,387,20,8,2015,5,20,23,33.66617222,-114.19549444,1,1,1
40524,13,368,20,8,2015,5,21,46,33.56628333,-112.25489167,1,1,1
40526,21,297,21,8,2015,6,7,22,33.02905278,-112.04786389,10,1,0
40527,21,110,21,8,2015,6,17,16,32.98050833,-111.54123889,1,1,0
40530,21,297,22,8,2015,7,20,59,33.07577778,-112.01671111,1,1,1
40532,25,386,25,8,2015,3,7,30,34.5834,-112.48110556,1,1,0
40533,13,290,26,8,2015,4,13,35,33.38652778,-111.61983611,1,1,0
40534,13,420,29,8,2015,7,0,27,33.58225,-111.92445,1,1,0
40535,13,200,29,8,2015,7,0,55,33.530425,-112.17614444,1,1,0
40537,21,70,31,8,2015,2,14,20,32.95679722,-111.73937222,1,1,0
40540,17,240,10,8,2015,2,16,46,34.868325,-110.15993333,2,2,0
40542,13,200,1,8,2015,7,13,32,33.51793333,-112.16140278,1,2,1
40545,13,200,5,8,2015,4,7,29,33.59622222,-112.19448333,1,1,0
40552,17,566,15,8,2015,7,18,45,34.37009444,-109.99098889,1,2,1
40565,13,370,5,9,2015,7,10,48,33.55313056,-112.13425833,1,1,0
40567,13,510,6,9,2015,1,21,31,33.46404167,-112.26891944,1,1,0
40570,27,620,8,9,2015,3,6,1,32.66937222,-114.62876389,1,1,0
40574,19,295,12,9,2015,7,18,25,32.32283056,-111.05064167,10,1,1
40575,21,160,12,9,2015,7,23,7,32.78725556,-111.6118,10,1,1
40576,19,530,12,9,2015,7,23,40,32.12859722,-110.96126944,1,1,1
40577,13,370,15,9,2015,3,14,51,33.52375556,-112.06342222,1,1,0
40578,13,370,15,9,2015,3,20,30,33.46182778,-112.05346111,1,1,1
40579,19,530,16,9,2015,4,8,30,32.20681667,-110.87505278,1,1,0
40580,19,530,16,9,2015,4,21,12,32.18561111,-110.96096111,1,1,0
40582,19,530,21,9,2015,2,23,32,32.17730278,-110.82938611,10,1,0
40584,19,530,26,9,2015,7,9,7,32.25471111,-110.8225,1,1,0
40585,21,22,26,9,2015,7,18,59,33.43407778,-111.572075,1,1,0
40586,19,530,29,9,2015,3,5,28,32.32298889,-111.01383611,1,1,0
40587,15,59,30,9,2015,4,12,7,35.15390278,-114.56733611,1,1,0
40589,15,260,4,9,2015,6,14,2,35.25819167,-114.03297778,1,1,0
40590,7,365,5,9,2015,7,21,33,34.26726667,-111.328,1,1,1
40591,13,370,16,9,2015,4,11,44,33.49495,-112.12896944,1,1,0
40592,13,370,19,9,2015,7,18,25,33.45111944,-112.1182,1,1,0
40593,19,530,22,9,2015,3,18,6,32.22763333,-110.97816389,1,1,0
40594,13,290,22,9,2015,3,22,24,33.41515278,-111.84250278,10,1,0
40596,21,70,6,9,2015,1,22,20,32.87949167,-111.784625,1,1,1
40597,27,620,24,9,2015,5,19,9,32.68388333,-114.63116111,1,1,0
40604,13,370,9,9,2015,4,20,47,33.45131111,-112.02040556,1,1,0
40612,13,370,26,9,2015,7,21,34,33.50955278,-112.10921667,1,1,0
40613,13,370,27,9,2015,1,1,23,33.57523611,-112.05763333,1,1,1
40615,13,370,28,9,2015,2,22,14,33.64304167,-112.09971667,1,1,0
40619,19,530,21,9,2015,2,17,35,32.225,-110.9656,10,1,1
40620,13,290,4,7,2015,7,21,35,33.38676111,-111.75699722,1,1,0
40626,13,370,6,10,2015,3,6,19,33.66983889,-112.16288611,1,1,0
40628,13,370,8,10,2015,5,9,48,33.48278611,-112.263725,1,1,0
40629,25,386,10,10,2015,7,5,44,34.59951111,-112.42473333,1,1,1
40631,19,530,12,10,2015,2,13,44,32.24336111,-110.85833333,1,1,1
40635,5,170,15,10,2015,5,6,30,35.184075,-111.66850556,1,1,0
40636,27,440,15,10,2015,5,19,1,32.60740833,-114.73576389,1,1,0
40640,19,530,18,10,2015,1,2,26,32.25034444,-110.96908611,10,1,1
40641,15,59,19,10,2015,2,15,58,35.09355556,-114.545225,10,1,0
40642,13,290,19,10,2015,2,18,52,33.38607222,-111.7998,1,1,0
40643,5,170,20,10,2015,3,0,25,35.197525,-111.64922222,1,1,0
40644,13,290,20,10,2015,3,11,3,33.41306667,-111.87446111,10,1,0
40645,13,370,22,10,2015,5,9,13,33.48251111,-112.26403889,1,1,0
40646,19,530,22,10,2015,5,12,25,32.13424722,-110.91764167,1,1,0
40647,13,30,22,10,2015,5,18,34,33.43404167,-112.34088889,1,1,1
40648,19,530,22,10,2015,5,19,34,32.13406389,-110.97795,1,1,0
40649,15,268,23,10,2015,6,15,17,34.47380278,-114.29141389,1,1,0
40650,19,530,24,10,2015,7,10,49,32.05278333,-110.75997222,1,1,0
40652,17,610,24,10,2015,7,18,28,35.02977778,-110.71183333,1,1,0
40655,13,490,28,10,2015,4,19,3,33.43633056,-111.89111667,10,1,0
40656,19,530,29,10,2015,5,18,19,32.16314167,-110.93556111,2,1,0
40658,13,368,30,10,2015,6,6,38,33.70110833,-112.31709167,1,1,1
40660,15,59,30,10,2015,6,22,12,35.08420278,-114.59767778,1,1,1
40661,13,370,31,10,2015,7,3,8,33.52719167,-112.11219444,1,1,1
40662,13,220,31,10,2015,7,9,24,33.49313333,-112.36253889,1,1,1
40668,5,170,9,10,2015,6,2,57,35.18440833,-111.66143333,1,1,0
40669,13,80,12,10,2015,2,14,55,33.33513056,-111.85378889,1,1,1
40670,13,370,19,10,2015,2,16,27,33.55705556,-112.14290833,10,1,0
